key,data_str,decimals,precision,context_ref,element_name,unit,period_type,isTextBlock_flg,abstract_flg,period_start,period_end,instant_date,end_date_pv,instant_date_pv,scenario
jpcrp_cor:NetAssetsPerShareSummaryOfBusinessResults,1173.43,2,,Prior4YearInstant,NetAssetsPerShareSummaryOfBusinessResults,JPYPerShares,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:NetAssetsPerShareSummaryOfBusinessResults,1235.98,2,,Prior3YearInstant,NetAssetsPerShareSummaryOfBusinessResults,JPYPerShares,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:NetAssetsPerShareSummaryOfBusinessResults,1325.83,2,,Prior2YearInstant,NetAssetsPerShareSummaryOfBusinessResults,JPYPerShares,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:NetAssetsPerShareSummaryOfBusinessResults,1425.61,2,,Prior1YearInstant,NetAssetsPerShareSummaryOfBusinessResults,JPYPerShares,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:NetAssetsPerShareSummaryOfBusinessResults,1603.89,2,,CurrentYearInstant,NetAssetsPerShareSummaryOfBusinessResults,JPYPerShares,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,10.52,2,,Prior4YearDuration,BasicEarningsLossPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,50.23,2,,Prior3YearDuration,BasicEarningsLossPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,112.59,2,,Prior2YearDuration,BasicEarningsLossPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,123.15,2,,Prior1YearDuration,BasicEarningsLossPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,147.56,2,,CurrentYearDuration,BasicEarningsLossPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,,,,Prior4YearDuration,DilutedEarningsPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,,,,Prior3YearDuration,DilutedEarningsPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,,,,Prior2YearDuration,DilutedEarningsPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,,,,Prior1YearDuration,DilutedEarningsPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,,,,CurrentYearDuration,DilutedEarningsPerShareSummaryOfBusinessResults,JPYPerShares,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,0.522,3,,Prior4YearInstant,EquityToAssetRatioSummaryOfBusinessResults,pure,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,0.549,3,,Prior3YearInstant,EquityToAssetRatioSummaryOfBusinessResults,pure,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,0.590,3,,Prior2YearInstant,EquityToAssetRatioSummaryOfBusinessResults,pure,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,0.547,3,,Prior1YearInstant,EquityToAssetRatioSummaryOfBusinessResults,pure,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,0.551,3,,CurrentYearInstant,EquityToAssetRatioSummaryOfBusinessResults,pure,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.009,3,,Prior4YearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.042,3,,Prior3YearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.088,3,,Prior2YearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.090,3,,Prior1YearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.097,3,,CurrentYearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,171.6,1,,Prior4YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,50.5,1,,Prior3YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,20.1,1,,Prior2YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,18.1,1,,Prior1YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,17.1,1,,CurrentYearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,3352062000,-3,,Prior4YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,3571596000,-3,,Prior3YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,2911660000,-3,,Prior2YearDuration,NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
