key,data_str,decimals,precision,context_ref,element_name,unit,period_type,isTextBlock_flg,abstract_flg,period_start,period_end,instant_date,end_date_pv,instant_date_pv,scenario
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,3366000000,-6,,Prior2YearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,4510000000,-6,,Prior1YearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,6854000000,-6,,CurrentYearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:NumberOfEmployees,851,0,,Prior5YearInstant,NumberOfEmployees,pure,instant,0,0,,2019-07-01,2019-07-01,,2019-06-30,
jpcrp_cor:NumberOfEmployees,858,0,,Prior4YearInstant,NumberOfEmployees,pure,instant,0,0,,2020-07-01,2020-07-01,,2020-06-30,
jpcrp_cor:NumberOfEmployees,826,0,,Prior3YearInstant,NumberOfEmployees,pure,instant,0,0,,2021-07-01,2021-07-01,,2021-06-30,
jpcrp_cor:NumberOfEmployees,909,0,,Prior2YearInstant,NumberOfEmployees,pure,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:NumberOfEmployees,945,0,,Prior1YearInstant,NumberOfEmployees,pure,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:NumberOfEmployees,1015,0,,CurrentYearInstant,NumberOfEmployees,pure,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,634,0,,Prior5YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2019-07-01,2019-07-01,,2019-06-30,
jpcrp_cor:AverageNumberOfTemporaryWorkers,613,0,,Prior4YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2020-07-01,2020-07-01,,2020-06-30,
jpcrp_cor:AverageNumberOfTemporaryWorkers,623,0,,Prior3YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2021-07-01,2021-07-01,,2021-06-30,
jpcrp_cor:AverageNumberOfTemporaryWorkers,583,0,,Prior2YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,605,0,,Prior1YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,641,0,,CurrentYearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
