key,data_str,decimals,precision,context_ref,element_name,unit,period_type,isTextBlock_flg,abstract_flg,period_start,period_end,instant_date,end_date_pv,instant_date_pv,scenario
jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,0.8772,4,,Prior1YearInstant,EquityToAssetRatioSummaryOfBusinessResults,pure,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,0.8725,4,,CurrentYearInstant,EquityToAssetRatioSummaryOfBusinessResults,pure,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.0924,4,,Prior4YearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.0762,4,,Prior3YearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.0757,4,,Prior2YearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.0591,4,,Prior1YearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,
jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,0.0640,4,,CurrentYearDuration,RateOfReturnOnEquitySummaryOfBusinessResults,pure,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,25.91,2,,Prior4YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,29.34,2,,Prior3YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,
jpcrp_cor:PriceEarningsRatioSummaryOfBusinessResults,21.44,2,,Prior2YearDuration,PriceEarningsRatioSummaryOfBusinessResults,pure,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,
